Date,POONDI,CHOLAVARAM,REDHILLS,CHEMBARAMBAKKAM
17-08-2015,54.00,0.00,309.00,241.00
18-08-2015,54.00,0.00,302.00,233.00
19-08-2015,54.00,0.00,297.00,223.00
20-08-2015,53.00,0.00,290.00,215.00
21-08-2015,56.00,0.00,287.00,208.00
22-08-2015,58.00,0.00,283.00,202.00
23-08-2015,60.00,0.00,281.00,202.00
24-08-2015,60.00,0.00,277.00,197.00
25-08-2015,60.00,0.00,274.00,192.00
26-08-2015,60.00,0.00,269.00,187.00
27-08-2015,60.00,0.00,266.00,183.00
28-08-2015,60.00,0.00,260.00,178.00
29-08-2015,59.00,0.00,256.00,174.00
30-08-2015,59.00,0.00,249.00,168.00
31-08-2015,59.00,0.00,247.00,171.00
01-09-2015,59.00,0.00,242.00,165.00
02-09-2015,59.00,0.00,238.00,159.00
03-09-2015,59.00,0.00,232.00,153.00
04-09-2015,59.00,0.00,228.00,147.00
05-09-2015,58.00,0.00,221.00,141.00
06-09-2015,58.00,0.00,216.00,137.00
07-09-2015,58.00,0.00,209.00,133.00
08-09-2015,58.00,0.00,204.00,136.00
09-09-2015,57.00,0.00,197.00,132.00
10-09-2015,57.00,0.00,192.00,197.00
11-09-2015,57.00,0.00,186.00,220.00
12-09-2015,56.00,0.00,181.00,220.00
13-09-2015,55.00,0.00,175.00,216.00
14-09-2015,54.00,0.00,170.00,212.00
15-09-2015,54.00,0.00,164.00,208.00
16-09-2015,53,0.00,159.00,204.00
17-09-2015,53.00,0.00,153.00,200.00
18-09-2015,52.00,0.00,148.00,196.00
19-09-2015,52.00,0.00,143.00,192.00
20-09-2015,50.00,0.00,138.00,188.00
21-09-2015,55.00,0.00,133.00,188.00
22-09-2015,55.00,0.00,128.00,182.00
23-09-2015,55.00,0.00,122.00,178.00
24-09-2015,55.00,0.00,117.00,173.00
25-09-2015,54.00,0.00,111.00,169.00
26-09-2015,54.00,0.00,111.00,165.00
27-09-2015,53.00,0.00,106.00,161.00
28-09-2015,53.00,0.00,101.00,156.00
29-09-2015,59.00,0.00,95.00,152.00
30-09-2015,59.00,0.00,90.00,152.00
01-10-2015,59.00,0.00,84.00,148.00
02-10-2015,58.00,0.00,79.00,144.00
03-10-2015,63.00,0.00,79.00,172.00
04-10-2015,63.00,0.00,77.00,183.00
05-10-2015,63.00,0.00,71.00,191.00
06-10-2015,63.00,0.00,66.00,187.00
07-10-2015,62.00,0.00,61.00,183.00
08-10-2015,68.00,0.00,61.00,225.00
09-10-2015,70.00,0.00,62.00,231.00
10-10-2015,75.00,0.00,67.00,231.00
11-10-2015,82.00,0.00,67.00,249.00
12-10-2015,82.00,0.00,64.00,249.00
13-10-2015,81.00,0.00,59.00,245.00
14-10-2015,81.00,0.00,56.00,241.00
15-10-2015,80.00,0.00,51.00,237.00
16-10-2015,80.00,0.00,48.00,233.00
17-10-2015,79.00,0.00,43.00,229.00
18-10-2015,79.00,0.00,40.00,225.00
19-10-2015,77.00,0.00,34.00,221.00
20-10-2015,77.00,0.00,30.00,217.00
21-10-2015,76.00,0.00,25.00,213.00
22-10-2015,76.00,0.00,21.00,209.00
23-10-2015,75.00,0.00,17.00,205.00
24-10-2015,75.00,0.00,14.00,205.00
25-10-2015,73.00,0.00,10.00,201.00
26-10-2015,73.00,0.00,7.00,197.00
27-10-2015,72.00,0.00,7.00,193.00
28-10-2015,72.00,0.00,6.00,206.00
29-10-2015,71.00,0.00,16.00,210.00
30-10-2015,71.00,0.00,20.00,210.00
31-10-2015,71.00,0.00,22.00,221.00
01-11-2015,70.00,0.00,25.00,228.00
02-11-2015,71.00,10.00,35.00,239.00
03-11-2015,71.00,11.00,32.00,245.00
04-11-2015,77.00,15.00,40.00,254.00
05-11-2015,77.00,16.00,46.00,254.00
06-11-2015,76.00,17.00,46.00,252.00
07-11-2015,76.00,18.00,45.00,248.00
08-11-2015,76.00,29.00,51.00,267.00
09-11-2015,122.00,49.00,84.00,508.00
10-11-2015,160.00,86.00,408.00,791.00
11-11-2015,204.00,160.00,471.00,885.00
12-11-2015,536.00,196.00,533.00,1004.00
13-11-2015,989.00,267.00,737.00,1243.00
14-11-2015,1436.00,375.00,1090.00,1634.00
15-11-2015,1626.00,443.00,1150.00,1869.00
16-11-2015,2044.00,619.00,1657.00,2703.00
17-11-2015,2823,698,2011,3197
18-11-2015,2478,692,2129,3040
19-11-2015,2755,654,2228,3132
20-11-2015,2745.00,625.00,2415.00,3268.00
21-11-2015,2730.00,617.00,2605.00,3197.00
22-11-2015,2748.00,613.00,2790.00,3172.00
23-11-2015,2727.00,654.00,2833.00,3223.00
24-11-2015,2792.00,697.00,2872.00,3223.00
25-11-2015,2669.00,691.00,2853.00,3191.00
26-11-2015,2627.00,668.00,2825.00,3140.00
27-11-2015,2669.00,648,2775,3120
28-11-2015,2715,624,2763,3125
29-11-2015,2745.00,607.00,2790.00,3132.00
30-11-2015,2681.00,593.00,2792.00,3126.00
01-12-2015,2745.00,595.00,2790.00,3141.00
02-12-2015,2807,804,3166,3396
03-12-2015,2669.00,896.00,2996.00,3094.00
04-12-2015,2669.00,880.00,2730.00,3132.00
05-12-2015,2609.00,809.00,2745.00,3108.00
06-12-2015,2521.00,762.00,2786.00,3053.00
07-12-2015,2323.00,790.00,2880.00,3035.00
08-12-2015,2507.00,795.00,2823.00,2986.00
09-12-2015,2595.00,772.00,2827.00,3002.00
10-12-2015,2521.00,762.00,2833.00,2984.00
11-12-2015,2636.00,731.00,2868.00,2986.00
12-12-2015,2807.00,706.00,2910.00,2991.00
13-12-2015,2905.00,697.00,2932.00,3028.00
14-12-2015,2966.00,697.00,2932.00,3075.00
15-12-2015,3005.00,697.00,2934.00,3123.00
16-12-2015,3022.00,693.00,2934.00,3169.00
17-12-2015,3028.00,691.00,2934.00,3215.00
18-12-2015,3028.00,690.00,2932.00,3208.00
19-12-2015,3064.00,688.00,2928.00,3208.00
20-12-2015,3061.00,680.00,2920.00,3208.00
21-12-2015,3061.00,685.00,2914.00,3208.00
22-12-2015,3064.00,673.00,2932.00,3208.00
23-12-2015,3061.00,692.00,2930.00,3208.00
24-12-2015,3061.00,704.00,2922.00,3208.00
25-12-2015,3077.00,716.00,2914.00,3208.00
26-12-2015,3087.00,725.00,2908.00,3205.00
27-12-2015,3095.00,731.00,2904.00,3199.00
28-12-2015,3101.00,730.00,2896.00,3187.00
29-12-2015,3104.00,727.00,2888.00,3179.00
30-12-2015,3108.00,723.00,2880.00,3171.00
31-12-2015,3111.00,721.00,2872.00,3162.00
01-01-2016,3114.00,717.00,2864.00,3153.00
02-01-2016,3118.00,716.00,2856.00,3143.00
03-01-2016,3121.00,712.00,2849.00,3133.00
04-01-2016,3124.00,707.00,2841.00,3123.00
05-01-2016,3128.00,703.00,2833.00,3113.00
06-01-2016,3131.00,697.00,2825.00,3105.00
07-01-2016,3135.00,692.00,2817.00,3099.00
08-01-2016,3159.00,688.00,2808.00,3091.00
09-01-2016,3159.00,681.00,2800.00,3083.000
10-01-2016,3159.00,673.00,2792.00,3075.00
11-01-2016,3167.00,664.00,2784.00,3069.00
12-01-2016,3175.00,655.00,2776.00,3061.00
13-01-2016,3186.00,648.00,2768.00,3053.00
14-01-2016,3194.00,643.00,2760.00,3045.00
15-01-2016,3213.00,628.00,2744.00,3025.00
16-01-2016,3213.00,628.00,2744.00,3025.00
17-01-2016,3221.00,622.00,2736.00,3015.00
18-01-2016,3231.00,616.00,2728.00,3005.00
19-01-2016,3231.00,610.00,2720.00,2996.00
20-01-2016,3231.00,604.00,2713.00,2986.00
21-01-2016,3224.00,598.00,2705.00,2976.00
22-01-2016,3186.00,593.00,2709.00,2966.00
23-01-2016,3159.00,588.00,2718.00,2955.00
24-01-2016,3111.00,583.00,2728.00,2945.00
25-01-2016,3064.00,578.00,2741.00,2945.00
26-01-2016,3015.00,571.00,2755.00,2935.00
27-01-2016,2960.00,565.00,2767.00,2935.00
28-01-2016,2896.00,559.00,2778.00,2939.00
29-01-2016,2832.00,544.00,2790.00,2944.00
30-01-2016,2767.00,540.00,2803.00,2965.00
31-01-2016,2696.00,537.00,2813.00,2983.00
01-02-2016,2627.00,533.00,2827.00,3018.00
02-02-2016,2559.00,529.00,2839.00,3042.00
03-02-2016,2489.00,525.00,2847.00,3061.00
04-02-2016,2424.00,521.00,2854.00,3077.00
05-02-2016,2365.00,516.00,2866.00,3096.00
06-02-2016,2304.00,511.00,2880.00,3115.00
07-02-2016,2255.00,505.00,2894,3135.00
08-02-2016,2190.00,500.00,2908.00,3154.00
09-02-2016,2155.00,495.00,2922.00,3158.00
10-02-2016,2150.00,489.00,2928.00,3148.00
11-02-2016,2145.00,483.00,2934.00,3138.00
12-02-2016,2140.00,477.00,2922.00,3127.00
13-02-2016,2137.00,471.00,2910.00,3112.00
14-02-2016,2137.00,471.00,2910.00,3112.00
15-02-2016,2127.00,459.00,2886.00,3080.00
16-02-2016,2121.00,453.00,2874.00,3064.00
17-02-2016,2116.00,447.00,2862.00,3050.00
18-02-2016,2111.00,441.00,2851.00,3037.00
19-02-2016,2106.00,435.00,2839.00,3024.00
20-02-2016,2100.00,429.00,2827.00,3011.00
21-02-2016,2095.00,423.00,2815.00,2998.00
22-02-2016,2090.00,417.00,2803.00,2986.00
23-02-2016,2085.00,411.00,2792.00,2970.00
24-02-2016,2080.00,405.00,2780.00,2956.00
25-02-2016,2074.00,399.00,2769.00,2941.00
26-02-2016,2069.00,394.00,2757.00,2926.00
27-02-2016,2064.00,389.00,2745.00,2910.00
28-02-2016,2059.00,385.00,2734.00,2892.00
29-02-2016,2054.00,380.00,2722.00,2874.00
01-03-2016,2049.00,376.00,2711.00,2855.00
02-03-2016,2044.00,372.00,2699.00,2840.00
03-03-2016,2039.00,368.00,2688.00,2825.00
04-03-2016,2033.00,364.00,2676.00,2810.00
05-03-2016,2028.00,360.00,2665.00,2795.00
06-03-2016,2023.00,356.00,2653.00,2780.00
07-03-2016,2018.00,352.00,2642.00,2765.00
08-03-2016,2013.00,348.00,2630.00,2750.00
09-03-2016,2008,344.00,2618.00,2735.00
10-03-2016,2003.00,340.00,2605.00,2720.00
11-03-2016,1998.00,336.00,2593.00,2705.00
12-03-2016,1993.00,332.00,2581.00,2690.00
13-03-2016,1990.00,328.00,2569.00,2675.00
14-03-2016,1988.00,324.00,2557.00,2660.00
15-03-2016,1983.00,320.00,2544.00,2645.00
16-03-2016,1978.00,316.00,2532.00,2630.00
17-03-2016,1975.00,312.00,2520.00,2615.00
18-03-2016,1973.00,308.00,2509.00,2600.00
19-03-2016,1968.00,304.00,2497.00,2584.00
20-03-2016,1965.00,300.00,2485.00,2568.00
21-03-2016,1960.00,296.00,2473.00,2552.00
22-03-2016,1958.00,292.00,2461.00,2536.00
23-03-2016,1953.00,288.00,2449.00,2520.00
24-03-2016,1948.00,284.00,2438.00,2505.00
25-03-2016,1948.00,284.00,2438.00,2505.00
26-03-2016,1938.00,276.00,2415.00,2474.00
27-03-2016,1933.00,272.00,2403.00,2458.00
28-03-2016,1928.00,268.00,2392.00,2442.00
29-03-2016,1923.00,264.00,2380.00,2426.00
30-03-2016,1918.00,260.00,2369.00,2410.00
31-03-2016,1916.00,256.00,2357.00,2394.00
01-04-2016,1911.00,252.00,2346.00,2378.00
02-04-2016,1906.00,248.00,2331.00,2362.00
03-04-2016,1901.00,244.00,2316.00,2346.00
04-04-2016,1896.00,240.00,2302.00,2330.00
05-04-2016,1891.00,236.00,2287.00,2314.00
06-04-2016,1886.00,232.00,2272.00,2298.00
07-04-2016,1882.00,228.00,2255.00,2282.00
08-04-2016,1877.00,224.00,2239.00,2266.00
09-04-2016,1872.00,220.00,2223.00,2250.00
10-04-2016,1867.00,216.00,2207.00,2234.00
11-04-2016,1862.00,212.00,2191.00,2218.00
12-04-2016,1857.00,208.00,2175.00,2202.00
13-04-2016,1853.00,204.00,2159.00,2186.00
14-04-2016,1853.00,204.00,2159.00,2186.00
15-04-2016,1843.00,196.00,2127.00,2154.00
16-04-2016,1838.00,192.00,2111.00,2138.00
17-04-2016,1838.00,192.00,2111.00,2138.00
18-04-2016,1829.00,184.00,2078.00,2106.00
19-04-2016,1829.00,184.00,2078.00,2106.00
20-04-2016,1746.00,176.00,2045.00,2128.00
21-04-2016,1698.00,172.00,2028.00,2145.00
22-04-2016,1651.00,168.00,2011.00,2150.00
23-04-2016,1651.00,168.00,2011.00,2150.00
24-04-2016,1557.00,160.00,1977.00,2189.00
25-04-2016,1510.00,156.00,1960.00,2208.00
26-04-2016,1489.00,152.00,1943.00,2208.00
27-04-2016,1438.00,148.00,1928.00,2227.00
28-04-2016,1387.00,144.00,1911.00,2247.00
29-04-2016,1338.00,135.00,1901.00,2266.00
30-04-2016,1288.00,127.00,1891.00,2286.00
01-05-2016,1239.00,120.00,1881.00,2307.00
02-05-2016,1190.00,113.00,1871.00,2328.00
03-05-2016,1142.00,106.00,1861.00,2348.00
04-05-2016,1095.00,101.00,1850.00,2368.00
05-05-2016,1048.00,99.00,1836.00,2388.00
06-05-2016,1001.00,97.00,1821.00,2407.00
07-05-2016,954.00,96.00,1807.00,2426.00
08-05-2016,930.00,95.00,1792.00,2445.00
09-05-2016,927.00,94.00,1779.00,2429.00
10-05-2016,924.00,93.00,1766.00,2413.00
11-05-2016,919.00,92.00,1753.00,2398.00
12-05-2016,917.00,90.00,1740.00,2384.00
13-05-2016,914.00,89.00,1727.00,2370.00
14-05-2016,911.00,87.00,1713.00,2356.00
15-05-2016,911.00,87.00,1713.00,2356.00
16-05-2016,905.00,85.00,1684.00,2328.00
17-05-2016,902.00,84.00,1671.00,2374.00
18-05-2016,917.00,91.00,1724.00,2464.00
19-05-2016,1079.00,98.00,1782.00,2493.00
20-05-2016,1111.00,98.00,1775.00,2483.00
21-05-2016,1111.00,96.00,1761.00,2470.00
22-05-2016,1107.00,94.00,1747.00,2457.00
23-05-2016,1103.00,92.00,1732.00,2443.00
24-05-2016,1100.00,91.00,1719.00,2430.00
25-05-2016,1096.00,90.00,1705.00,2417.00
26-05-2016,1092.00,89.00,1692.00,2404.00
27-05-2016,1088.00,88.00,1679.00,2391.00
28-05-2016,1084.00,87.00,1665.00,2375.00
29-05-2016,1079.00,86.00,1652.00,2358.00
30-05-2016,1074.00,85.00,1638.00,2342.00
31-05-2016,1070.00,84.00,1624.00,2326.00
01-06-2016,1065.00,83.00,1611.00,2310.00
02-06-2016,1062.00,82.00,1597.00,2294.00
03-06-2016,1057.00,81.00,1584.00,2278.00
04-06-2016,1054.00,81.00,1570.00,2262.00
05-06-2016,1050.00,80.00,1557.00,2246.00
06-06-2016,1045.00,80.00,1543.00,2230.00
07-06-2016,1042.00,79.00,1529.00,2214.00
08-06-2016,1038.00,82.00,1517.00,2236.00
09-06-2016,1038.00,82.00,1503.00,2247.00
10-06-2016,1035.00,82.00,1489.00,2236.00
11-06-2016,1030.00,82.00,1476.00,2220.00
12-06-2016,1026.00,82.00,1462.00,2204.00
13-06-2016,1021.00,82.00,1448.00,2188.00
14-06-2016,1018.00,82.00,1434.00,2172.00
15-06-2016,1014.00,82.00,1421.00,2156.00
16-06-2016,1010.00,82.00,1408.00,2140.00
17-06-2016,1007.00,82.00,1394.00,2124.00
18-06-2016,1004.00,81.00,1380.00,2108.00
19-06-2016,999.00,81.00,1367.00,2092.00
20-06-2016,999.00,81.00,1354.00,2076.00
21-06-2016,999.00,81.00,1339.00,2060.00
22-06-2016,1029.00,81.00,1325.00,2044.00
23-06-2016,1039.00,81.00,1312.00,2028.00
24-06-2016,1041.00,81.00,1298.00,2012.00
25-06-2016,1041.00,80.00,1282.00,1996.00
26-06-2016,1036.00,80.00,1269.00,1996.00
27-06-2016,1033.00,80.00,1256.00,1996.00
28-06-2016,1029.00,80.00,1242.00,1980.00
29-06-2016,1026.00,80.00,1230.00,2002.00
30-06-2016,1021.00,80.00,1216.00,1993.00
01-07-2016,1018.00,80.00,1202.00,1977.00
02-07-2016,1015.00,79.00,1189.00,1961.00
03-07-2016,1013.00,79.00,1175.00,1945.00
04-07-2016,1010.00,79.00,1161.00,1929.00
05-07-2016,1013.00,79.00,1147.00,1915.00
06-07-2016,1010.00,79.00,1133.00,1901.00
07-07-2016,1007.00,79.00,1118.00,1901.00
08-07-2016,1004.00,79.00,1104.00,1895.00
09-07-2016,982.00,79.00,1090.00,1882.00
10-07-2016,950.00,79.00,1090.00,1869.00
11-07-2016,917.00,79.00,1096.00,1856.00
12-07-2016,884.00,79.00,1103.00,1843.00
13-07-2016,851.00,79.00,1109.00,1830.00
14-07-2016,818.00,79.00,1115.00,1817.00
15-07-2016,825.00,79.00,1117.00,1804.00
16-07-2016,805.00,79.00,1120.00,1791.00
17-07-2016,776.00,79.00,1124.00,1778.00
18-07-2016,744.00,79.00,1128.00,1765.00
19-07-2016,715.00,78.00,1133.00,1752.00
20-07-2016,682.00,77.00,1137.00,1739.00
21-07-2016,649.00,76.00,1141.00,1726.00
22-07-2016,615.00,75.00,1144.00,1711.00
23-07-2016,582.00,74.00,1148.00,1696.00
24-07-2016,549.00,73.00,1152.00,1681.00
25-07-2016,517.00,73.00,1156.00,1666.00
26-07-2016,514.00,73.00,1160.00,1651.00
27-07-2016,536.00,73.00,1147.00,1636.00
28-07-2016,559.00,73.00,1134.00,1621.00
29-07-2016,578.00,73.00,1121.00,1606.00
30-07-2016,597.00,73.00,1108.00,1591.00
31-07-2016,617.00,73.00,1095.00,1576.00
01-08-2016,643.00,73.00,1082.00,1561.00
02-08-2016,662.00,73.00,1069.00,1546.00
03-08-2016,662.00,73.00,1056.00,1531.00
04-08-2016,662.00,73.00,1042.00,1516.00
05-08-2016,662.00,73.00,1029.00,1501.00
06-08-2016,660.00,73.00,1015.00,1486.00
07-08-2016,656.00,73.00,1002.00,1471.00
08-08-2016,653.00,73.00,989.00,1456.00
09-08-2016,650.00,73.00,975.00,1441.00
10-08-2016,648.00,73.00,962.00,1426.00
11-08-2016,644.00,73.00,949.00,1428.00
12-08-2016,641.0,73,936.0,1416.00
13-08-2016,639.00,73,923.00,1401.00
14-08-2016,635.00,72,910.00,1386.00
15-08-2016,632.00,72,897.00,1371.00
16-08-2016,628.00,72,884.00,1356.00
17-08-2016,626.00,72,870.00,1341.00
18-08-2016,623.00,72,857.00,1326.00
19-08-2016,620.00,72.00,843.00,1311.00
20-08-2016,617.00,72.00,830.00,1296.00
21-08-2016,613.00,72.00,817.00,1281.00
22-08-2016,609.00,72.00,804.00,1266.00
23-08-2016,605.00,72.00,791.00,1251.00
24-08-2016,601.00,72.00,778.00,1236.00
25-08-2016,597.00,71.00,765.00,1221.00
26-08-2016,593.00,71.00,752.00,1206.00
27-08-2016,589.00,71.00,739.00,1191.00
28-08-2016,584.00,71.00,726.00,1176.00
29-08-2016,580.00,70.00,713.00,1161.00
30-08-2016,577.00,70.00,700.00,1153.00
31-08-2016,573.00,69.00,687.00,1153.00
01-09-2016,569.00,69.00,674.00,1145.00
02-09-2016,565.00,70.00,664.00,1159.00
03-09-2016,561.00,69.00,651.00,1153.00
04-09-2016,556.00,69.00,638.00,1153.00
05-09-2016,553.00,68.00,625.00,1142.00
06-09-2016,549.00,67.00,613.00,1127.00
07-09-2016,545.00,67.00,601.00,1112.00
08-09-2016,541.00,66.00,589.00,1097.00
09-09-2016,536.00,66.00,578.00,1082.00
10-09-2016,533.00,66.00,568.00,1067.00
11-09-2016,529.00,65.00,558.00,1083.00
12-09-2016,525.00,65.00,547.00,1084.00
13-09-2016,520.00,64.00,536.00,1071.00
14-09-2016,517.00,64.00,525.00,1058.00
15-09-2016,509.00,63.00,525.00,1045.00
16-09-2016,522.00,65.00,560.00,1045.00
17-09-2016,522.00,84.00,600.00,1070.00
18-09-2016,512.00,93.00,611.00,1073.00
19-09-2016,500.00,98.00,618.00,1060.00
20-09-2016,488.00,101.00,624.00,1047.00
21-09-2016,476.00,104.00,630.00,1034.00
22-09-2016,460.00,105.00,634.00,1021.00
23-09-2016,444.00,105.00,638.00,1008.00
24-09-2016,428.00,104.00,641.00,995.00
25-09-2016,412.00,103.00,643.00,982.00
26-09-2016,393.00,102.00,645.00,969.00
27-09-2016,372.00,101.00,647.00,956.00
28-09-2016,337.00,100.00,649.00,945.00
29-09-2016,314.00,100.00,653.00,975.00
30-09-2016,305.00,100.00,655.00,981.00
01-10-2016,285.00,100.00,658.00,972.00
02-10-2016,265.00,99.00,660.00,959.00
03-10-2016,246.00,98.00,662.00,946.00
04-10-2016,228.00,97.00,662.00,933.00
05-10-2016,212.00,96.00,660.00,920.00
06-10-2016,197.00,95.00,655.00,907.00
07-10-2016,172.00,93.00,641.00,881.00
08-10-2016,172.00,93.00,641.00,881.00
09-10-2016,161.00,92.00,633.00,868.00
10-10-2016,151.00,91.00,625.00,855.00
11-10-2016,142.00,90.00,617.00,842.00
12-10-2016,135.00,89.00,607.00,829.00
13-10-2016,129.00,88.00,597.00,816.00
14-10-2016,123.00,87.00,587.00,803.00
15-10-2016,117.00,86.00,576.00,790.00
16-10-2016,111.00,84.00,566.00,777.00
17-10-2016,105.00,82.00,556.00,764.00
18-10-2016,99.00,80.00,546.00,751.00
19-10-2016,93.00,78.00,536.00,738.00
20-10-2016,87.00,76.00,526.00,725.00
21-10-2016,90.00,74.00,516.00,712.00
22-10-2016,95.00,73.00,505.00,699.00
23-10-2016,162.00,72.00,494.00,686
24-10-2016,134.00,72.00,484.00,673.00
25-10-2016,163.00,72.00,474.00,660.00
26-10-2016,179.00,72.00,465.00,647.00
27-10-2016,191.00,72.00,456.00,634.00
28-10-2016,202.00,72.00,447.00,621.00
29-10-2016,213.00,72.00,438.00,608.00
30-10-2016,223.00,71.00,429.00,595.00
31-10-2016,229.00,71.00,420.00,582.00
01-11-2016,229.00,72.00,413.00,569.00
02-11-2016,229.00,73.00,412.00,556.00
03-11-2016,243.00,75.00,415.00,543.00
04-11-2016,250.00,77.00,430.00,530.00
05-11-2016,250.00,78.00,440.00,517.00
06-11-2016,246.00,78.00,444.00,504.00
07-11-2016,231.00,78.00,446.00,491.00
08-11-2016,215.00,78.00,447.00,478.00
09-11-2016,199.00,77.00,447.00,465.00
10-11-2016,183.00,76.00,445.00,452.00
11-11-2016,167.00,75.00,442.00,439.00
12-11-2016,152.00,74.00,438.00,426.00
13-11-2016,139.00,74.00,432.00,413.00
14-11-2016,129.00,74.00,425.00,408.00
15-11-2016,119.00,74.00,417.00,403.00
16-11-2016,110.00,74.00,410.00,393.00
17-11-2016,104.00,74.00,403.00,380.00
18-11-2016,100.00,73.00,395.00,367.00
19-11-2016,95.00,73.00,386.00,354.00
20-11-2016,91.00,73.00,376.00,341.00
21-11-2016,87.00,73.00,366.00,328.00
22-11-2016,83.00,73.00,356.00,317.00
23-11-2016,80.00,73.00,346.00,309.00
24-11-2016,77.00,73.00,336.00,299
25-11-2016,74.00,73.00,326.00,290
26-11-2016,71.00,73.00,315.00,279
27-11-2016,74.00,73.00,305.00,271
28-11-2016,101.00,73.00,295.00,263
29-11-2016,131.00,73.00,286.00,255.00
30-11-2016,163.00,73.00,277.00,247.00
01-12-2016,194.00,72.00,268.00,240.00
02-12-2016,243.00,73.00,268.00,245.00
03-12-2016,285.00,79.00,301.00,268.00
04-12-2016,319.00,84.00,335.00,270.00
05-12-2016,347.00,84.00,342,272.00
06-12-2016,363.00,84.00,348.00,272.00
07-12-2016,376.00,84.00,360.00,265.00
08-12-2016,389.00,84.00,372.00,258.00
09-12-2016,404.00,84.00,383.00,251.00
10-12-2016,416.00,83.00,394.00,244.00
11-12-2016,425.00,82.00,405.00,237.00
12-12-2016,436.00,84.00,425.00,245.00
13-12-2016,528.00,121.00,499.00,518.00
14-12-2016,597.00,118.00,527.00,648.00
15-12-2016,630.00,115.00,542.00,673.00
16-12-2016,649.00,111.00,547.00,673.00
17-12-2016,649.00,111.00,547.00,673.00
18-12-2016,658.00,103.00,545.00,660.00
19-12-2016,660.00,99.00,543.00,651.00
20-12-2016,660.00,95.00,539.00,641.00
21-12-2016,657.00,92.00,534.00,631.00
22-12-2016,653.00,89.00,529.00,620.00
23-12-2016,649.00,88.00,524.00,609.00
24-12-2016,645.00,87.00,517.00,599.00
25-12-2016,641.00,86.00,509.00,589.00
26-12-2016,637.00,85.00,501.00,580.00
27-12-2016,633.00,84.00,493.00,573.00
28-12-2016,630.00,84.00,485.00,566.00
29-12-2016,627.00,83.00,477.00,559.00
30-12-2016,624.00,83.00,468.00,552.00
31-12-2016,620.00,83.00,459.00,544.00
01-01-2017,617.00,82.00,450.00,537.00
02-01-2017,613.00,82.00,441.00,530.00
03-01-2017,609.00,82.00,432.00,523.00
04-01-2017,605.00,82.00,423.00,516.00
05-01-2017,1018.00,505.00,1557.00,1822.00
06-01-2017,597.00,81.00,407.00,503.00
07-01-2017,593.00,81.00,399.00,497.00
08-01-2017,589.00,81.00,393.00,491.00
09-01-2017,586.00,80.00,387.00,485.00
10-01-2017,582.00,80.00,381.00,479.00
11-01-2017,578.00,80.00,375.00,471.00
12-01-2017,574.00,79.00,369.00,465.00
13-01-2017,570.00,79.00,363.00,459.00
14-01-2017,566.00,79.00,357.00,452.00
15-01-2017,563.00,78.00,351.00,446.00
16-01-2017,560.00,78.00,345.00,440.00
17-01-2017,556.00,78.00,339.00,434.00
18-01-2017,553.00,78.00,333.00,427.00
19-01-2017,550.00,78.00,327.00,421.00
20-01-2017,546.00,78.00,321.00,415.00
21-01-2017,546.00,78.00,315.00,408.00
22-01-2017,551.00,77.00,311.00,401.00
23-01-2017,558.00,77.00,306.00,394.00
24-01-2017,569.00,77.00,302.00,387.00
25-01-2017,583.00,77.00,297.00,381.00
26-01-2017,603.00,77.00,293.00,375.00
27-01-2017,626.00,76.00,289.00,369.00
28-01-2017,649.00,75.00,286.00,363.00
29-01-2017,660.00,73.00,282.00,357.00
30-01-2017,683.00,72.00,289.00,351.00
31-01-2017,703.00,71.00,297.00,345.00
01-02-2017,724.00,69.00,305.00,339.00
02-02-2017,736.00,68.00,313.00,333.00
03-02-2017,749.00,67.00,321.00,326.00
04-02-2017,749.00,67.00,321.00,326.00
05-02-2017,749.00,67.00,321.00,326.00
06-02-2017,778,62.00,353.00,308.00
07-02-2017,785,61.00,364.00,302.00
08-02-2017,791,59.00,375.00,296.00
09-02-2017,796,58.00,387.00,290.00
10-02-2017,799,56.00,400.00,283.00
11-02-2017,797,55.00,414.00,276.00
12-02-2017,797,53.00,428.00,269.00
13-02-2017,796,52.00,444.00,263.00
14-02-2017,797,50.00,460.00,256.00
15-02-2017,798,49.00,477.00,248.00
16-02-2017,804,47.00,496.00,240.00
17-02-2017,815,46.00,516.00,232.00
18-02-2017,815,46.00,516.00,232.00
19-02-2017,837,43.00,557.00,217.00
20-02-2017,842,41.00,577.00,208.00
21-02-2017,842,40.00,597.00,199.00
22-02-2017,840,38.00,617.00,193.00
23-02-2017,833.00,37.00,637.00,186.00
24-02-2017,833.00,35.00,657.00,179.00
25-02-2017,835.00,34.00,676.00,173.00
26-02-2017,835.00,34.00,676.00,173.00
27-02-2017,825.00,31.00,714.00,161.00
28-02-2017,818.00,29.00,724.00,155.00
01-03-2017,799.00,28.00,720.00,162.00
02-03-2017,789.00,26.00,716.00,177.00
03-03-2017,775.00,25.00,712.00,191.00
04-03-2017,759.00,23.00,706.00,206.00
05-03-2017,740.00,22.00,700.00,220.00
06-03-2017,721.00,20.00,694.00,234.00
07-03-2017,703.00,19.00,688.00,248.00
08-03-2017,683.00,17.00,681.00,262.00
09-03-2017,662.00,16.00,674.00,277.00
10-03-2017,641.00,15.00,667.00,295.00
11-03-2017,620.00,14.00,659.00,313.00
12-03-2017,595.00,13.00,652.00,331.00
13-03-2017,569.00,12.00,645.00,350.00
14-03-2017,549.00,11.00,638.00,368.00
